9/14/16,0.041,0.073
9/14/16,0.142,0.09
9/14/16,0.077,0.081
9/14/16,0.107,0.034
9/14/16,0.044,0.124
9/14/16,0.08,0.073
9/16/16,0.065,0.045
9/16/16,0.053,0.136
9/16/16,0.103,0.058
9/16/16,0.123,0.079
9/19/16,0.074,0.062
9/19/16,0.071,0.046
9/20/16,0.119,0.062
9/20/16,0.092,0.05
9/20/16,0.124,0.061
9/21/16,0.045,0.077
9/21/16,0.086,0.084
9/22/16,0.046,0.11
9/22/16,0.121,0.103
9/24/16,0.113,0.073
9/24/16,0.112,0.035
9/26/16,0.079,0.048
9/26/16,0.113,0.073
9/26/16,0.097,0.101
9/26/16,0.119,0.119
9/26/16,0.189,0.094
9/27/16,0.124,0.079
9/28/16,0.044,0.018
9/28/16,0.086,0.049
9/28/16,0.123,0.043
9/29/16,0.104,0.072
9/29/16,0.088,0.045
9/29/16,0.066,0.032
10/3/16,0.082,0.076
10/3/16,0.084,0.101
10/3/16,0.086,0.114
10/3/16,0.093,0.06
10/3/16,0.11,0.078
10/4/16,0.116,0.058
10/4/16,0.106,0.11
10/4/16,0.139,0.086
10/4/16,0.106,0.054
10/4/16,0.099,0.048
10/4/16,0.09,0.078
10/4/16,0.083,0.054
10/4/16,0.144,0.073
10/4/16,0.109,0.062
10/5/16,0.138,0.049
10/5/16,0.115,0.057
10/5/16,0.107,0.111
10/5/16,0.14,0.121
10/5/16,0.121,0.057
10/5/16,0.062,0.044
10/5/16,0.093,0.07
10/5/16,0.101,0.004
10/5/16,0.041,0.083
10/6/16,0.121,0.036
10/6/16,0.138,0.053
10/6/16,0.101,0.056
10/6/16,0.155,0.026
10/6/16,0.081,0.099
10/6/16,0.1,0.05
10/6/16,0.062,0.049
10/6/16,0.053,0.098
10/6/16,0.095,0.068
10/6/16,0.093,0.056
10/7/16,0.095,0.059
10/11/16,0.1,0.041
10/11/16,0.196,0.05
10/11/16,0.071,0.033
10/12/16,0.131,0.009
10/13/16,0.092,0.049
10/13/16,0.099,0.086
10/13/16,0.068,0.029
