2016-10-17,0.071,0.044
2016-10-17,0.131,0.073
2016-10-19,0.136,0.032
2016-10-20,0.099,0.089
2016-10-20,0.063,0.07
2016-10-20,0.075,0.061
2016-10-20,0.085,0.04
2016-10-20,0.063,0.088
2016-10-20,0.11,0.078
2016-10-20,0.141,0.04
2016-10-21,0.062,0.083
2016-10-21,0.11,0.088
2016-10-23,0.058,0.026
2016-10-24,0.084,0.044
2016-10-24,0.083,0.093
2016-10-24,0.085,0.051
2016-10-24,0.116,0.067
2016-10-24,0.124,0.058
2016-10-24,0.072,0.036
2016-10-25,0.099,0.089
2016-10-25,0.096,0.082
2016-10-25,0.054,0.118
2016-10-25,0.086,0.064
2016-10-25,0.097,0.042
2016-10-25,0.111,0.102
2016-10-25,0.117,0.043
2016-10-25,0.138,0.033
2016-10-26,0.131,0.058
2016-10-26,0.138,0.094
2016-10-26,0.03,0.059
2016-10-26,0.074,0.041
2016-10-27,0.084,0.046
2016-10-27,0.135,0.039
2016-10-31,0.079,0.066
2016-10-31,0.157,0.035
2016-10-31,0.07,0.083
2016-10-31,0.08,0.065
2016-10-31,0.062,0.052
2016-11-01,0.083,0.077
2016-11-01,0.092,0.035
2016-11-01,0.093,0.058
2016-11-01,0.154,0.038
2016-11-01,0.079,0.028
2016-11-01,0.126,0.108
2016-11-02,0.154,0.076
2016-11-02,0.038,0.055
2016-11-02,0.149,0.061
2016-11-03,0.154,0.076
2016-11-03,0.072,0.074
2016-11-03,0.154,0.076
2016-11-03,0.102,0.073
2016-11-03,0.11,0.091
2016-11-04,0.078,0.078
2016-11-04,0.094,0.045
2016-11-04,0.071,0.077
2016-11-04,0.075,0.059
2016-11-04,0.086,0.055
2016-11-06,0.113,0.163
2016-11-07,0.071,0.059
2016-11-07,0.144,0.087
2016-11-07,0.101,0.068
2016-11-07,0.057,0.034
2016-11-07,0.148,0.074
2016-11-07,0.104,0.054
2016-11-07,0.111,0.079
2016-11-07,0.062,0.057
2016-11-07,0.162,0.053
2016-11-07,0.081,0.028
2016-11-08,0.129,0.075
2016-11-08,0.073,0.048
2016-11-08,0.124,0.046
2016-11-08,0.087,0.057
2016-11-08,0.113,0.163
2016-11-08,0.102,0.018
2016-11-08,0.158,0.052
2016-11-09,0.114,0.073
2016-11-09,0.192,0.019
2016-11-09,0.075,0.055
2016-11-09,0.124,0.058
2016-11-09,0.066,0.055
2016-11-10,0.066,0.065
2016-11-10,0.062,0.023
2016-11-11,0.087,0.046
2016-11-11,0.057,0.069
2016-11-11,0.12,0.039
2016-11-14,0.104,0.028
2016-11-14,0.098,0.048
2016-11-14,0.041,0.026
2016-11-15,0.101,0.12
2016-11-15,0.065,0.015
2016-11-15,0.085,0.089
2016-11-17,0.089,0.066
2016-11-17,0.048,0.043
2016-11-17,0.094,0.054
2016-11-17,0.079,0.06
2016-11-17,0.141,0.026
2016-11-17,0.064,0.023
2016-11-17,0.135,0.021
2016-11-17,0.043,0.025
2016-11-17,0.132,0.046
2016-11-17,0.066,0.038
2016-11-17,0.091,0.094
2016-11-18,0.044,0.039
